Cruise,Vessel,Dive,Location,Photo Name,Latitude,Longitude,Depth (m),Bathy Depth (m),Local Relief in 10m (m),Log Local Relief,Backscatter (dB),Biological Zone,Major Habitat,Biology,Geomorphological Descriptor,Transitional,"Hard, Soft, Rubble",Level 1: Ecological Region,Level 2: Regime,Level 3: System,Level 4: Geoform/Hydroform,Level 5: Zone,Level 5: Subzone,Level 6: Macrohabitat,Level 7: Habitat,Level 8: Biotope,Human Impact,Duplicate,Comments,A1,A2,A3 (Antipathes sp.),A4,A5 (Stichopathes sp.),A6,A7 (Antipathes),A8,A9,A10,A11,A12,A13 (Stichopathes sp.),A14,A15,Acanthopathes thyoides,Antipathes atlantica,Antipathes furcata,Antipathes gracilis,Antipathes sp.,DFH8-30A Antipathes sp. cf. gracilis,Antipathes sp.- Humann 185,Aphanipathes pedata,Elatopathes abietina- green,Elatopathes abietina- green branching,Elatopathes abietina- white,Elatopathes abietina- white branching,Elatopathes sp.,Phanopathes expansa,Plumapathes pennacea,Stichopathes sp.,DFH11-19A Stichopathes sp.,DFH11-19B Stichopathes sp.,Tanacetipathes sp.,unid Antipatharian
DFH8,Foster,Dive 13,WFGB,Dive13 008 16 31 42.jpg,27.819268,-93.837194,119.1768,-115.09148407,4.21800232,0.6251068142756632,-87.62096405,Deep Coral,Deep Reef,Mixed Coral,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Hardbottom,,,,C,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 13,WFGB,Dive13 009 16 32 00.jpg,27.819277,-93.837205,119.1768,-113.92547607,3.82099915,0.5821769410774822,-87.62096405,Deep Coral,Deep Reef,Mixed Coral,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Hardbottom,,,,C,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 13,WFGB,Dive13 010 16 36 52.jpg,27.819275,-93.837199,114.3,-113.92547607,3.82099915,0.5821769410774822,-87.62096405,Soft Bottom,Soft Bottom,Mixed Coral,Rubble,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Unconsolidated Sediments,,,,B,unid object????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 13,WFGB,Dive13 011 16 37 34.jpg,27.819262,-93.837212,114.3,-115.09148407,4.59700012,0.6624745150871243,-101.33455658,Deep Coral,Deep Reef,Antipatharian,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 13,WFGB,Dive13 012 16 39 18.jpg,27.819228,-93.837222,121.3104,-115.09148407,4.59700012,0.6624745150871243,-95.4823761,Deep Coral,Deep Reef,Antipatharian,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Hardbottom,,,,C,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,9,0,0,1,0,0,0,0,0,0
DFH8,Foster,Dive 13,WFGB,Dive13 013 16 39 32.jpg,27.819208,-93.837222,121.3104,-116.5723877,4.59700012,0.6624745150871243,-95.4823761,Deep Coral,Deep Reef,Antipatharian,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Hardbottom,,,,C,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DFH8,Foster,Dive 13,WFGB,Dive13 014 16 39 49.jpg,27.819232,-93.837228,121.3104,-115.09148407,4.59700012,0.6624745150871243,-95.4823761,Deep Coral,Deep Reef,Antipatharian,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Hardbottom,,,,C,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DFH8,Foster,Dive 14,WFGB,Dive14 001 17 50 38.jpg,27.819307,-93.837291,125.5776,-116.24137878,4.90200043,0.6903733450120646,-98.4547348,Deep Coral,Deep Reef,Antipatharian,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 14,WFGB,Dive14 002 17 51 24.jpg,27.819327,-93.83729,125.5776,-114.60485077,4.90200043,0.6903733450120646,-98.4547348,Deep Coral,Deep Reef,Antipatharian,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 14,WFGB,Dive14 003 17 51 37.jpg,27.819332,-93.837297,125.5776,-114.60485077,4.90200043,0.6903733450120646,-98.4547348,Deep Coral,Deep Reef,Antipatharian,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 14,WFGB,Dive14 004 17 52 06.jpg,27.819324,-93.837291,125.5776,-114.60485077,4.90200043,0.6903733450120646,-98.4547348,Deep Coral,Deep Reef,Antipatharian,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 14,WFGB,Dive14 005 17 53 34.jpg,27.819356,-93.837296,125.5776,-114.60485077,3.70600128,0.5689055649820264,-87.63869476,Deep Coral,Deep Reef,Antipatharian,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 14,WFGB,Dive14 006 17 53 48.jpg,27.81935,-93.837313,125.5776,-114.60485077,3.70600128,0.5689055649820264,-99.54132843,Deep Coral,Deep Reef,Antipatharian,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 14,WFGB,Dive14 007 17 59 34.jpg,27.819446,-93.83743,125.5776,-114.7164917,3.27899933,0.5157413279297091,-95.08118439,Soft Bottom,Soft Bottom,Mixed Coral,Rubble,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Unconsolidated Sediments,,,,B,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,? 1,0,0,0,0,0,0,0
DFH8,Foster,Dive 14,WFGB,Dive14 008 17 59 40.jpg,27.81945,-93.837435,125.5776,-114.7164917,3.27899933,0.5157413279297091,-95.08118439,Soft Bottom,Soft Bottom,Mixed Coral,Rubble,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Unconsolidated Sediments,,,,B,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,? 1,0,0,0,0,0,0,0
DFH8,Foster,Dive 14,WFGB,Dive14 009 18 00 03.jpg,27.819442,-93.837422,125.5776,-114.7164917,3.27899933,0.5157413279297091,-95.08118439,Soft Bottom,Soft Bottom,Mixed Coral,Rubble,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Unconsolidated Sediments,,,,B,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,? 1,0,0,0,0,0,0,0
DFH8,Foster,Dive 14,WFGB,Dive14 010 18 06 08.jpg,27.819545,-93.837415,120.7008,-112.12760162,2.60599518,0.4159736081143484,-95.77310944,Deep Coral,Deep Reef,Mixed Coral,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Hardbottom,,,,C,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,1,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 14,WFGB,Dive14 011 18 06 22.jpg,27.819555,-93.837426,120.7008,-112.12760162,2.60599518,0.4159736081143484,-95.77310944,Deep Coral,Deep Reef,Mixed Coral,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Deepwater Reef,Bottom,Upper Slope,Hardbottom,,,,C,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 15,WFGB,Dive15 001 10 35 49.jpg,27.887956,-93.841328,89.6112,-87.48394775,1.16913605,0.06786505207397366,-88.15484619,Coralline Algae,Reef,Sponge/Coral,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 15,WFGB,Dive15 002 10 36 03.jpg,27.88796,-93.841321,,-87.48394775,1.16913605,0.06786505207397366,-88.15484619,Coralline Algae,Reef,Octocoral,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 15,WFGB,Dive15 003 10 36 10.jpg,27.887974,-93.841318,,-86.34557343,0.45816803,-0.338975218243494,-89.88925171,Coralline Algae,Reef,Octocoral,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 15,WFGB,Dive15 004 10 37 33.jpg,27.887981,-93.841324,89.6112,-87.48394775,1.16913605,0.06786505207397366,-89.88925171,Coralline Algae,Reef,Sponge/Coral,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,B,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DFH8,Foster,Dive 15,WFGB,Dive15 005 10 37 45.jpg,27.887989,-93.841332,89.6112,-88.02926636,1.68369293,0.2262628882522694,-89.88925171,Coralline Algae,Reef,Sponge/Coral,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,B,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DFH8,Foster,Dive 15,WFGB,Dive15 006 10 41 18.jpg,27.887957,-93.841338,89.6112,-87.48394775,1.16913605,0.06786505207397366,-88.15484619,Coralline Algae,Reef,Sponge/Coral,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DFH8,Foster,Dive 15,WFGB,Dive15 007 10 41 30.jpg,27.887943,-93.841318,89.6112,-86.34557343,0.45816803,-0.338975218243494,-88.15484619,Coralline Algae,Reef,Sponge/Coral,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,C,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
DFH8,Foster,Dive 15,WFGB,Dive15 008 10 42 01.jpg,27.887963,-93.841342,,-87.48394775,1.16913605,0.06786505207397366,-89.88925171,Coralline Algae,Reef,Sponge/Coral,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,C,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 16,WFGB,Dive16 001 11 05 39.jpg,27.887937,-93.841228,89.916,-85.94179535,0.4523468,-0.3445284776303781,-82.29072571,Deep Coral,Deep Reef,Sponge/Coral,Honeycomb Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
DFH8,Foster,Dive 16,WFGB,Dive16 002 11 05 54.jpg,27.887934,-93.841246,,-85.94179535,0.4523468,-0.3445284776303781,-89.37001038,Coralline Algae,Reef,Sponge,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 16,WFGB,Dive16 003 11 06 08.jpg,27.887937,-93.841251,,-85.94179535,0.4523468,-0.3445284776303781,-89.37001038,Coralline Algae,Reef,Sponge/Coral,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 16,WFGB,Dive16 004 11 06 25.jpg,27.887926,-93.841254,,-85.94179535,0.4523468,-0.3445284776303781,-89.37001038,Coralline Algae,Reef,Sponge/Coral,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 16,WFGB,Dive16 005 11 07 51.jpg,27.887902,-93.841314,89.916,-86.31481171,0.92211151,-0.03521655698392592,-89.35546112,Deep Coral,Deep Reef,Mixed Coral,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
DFH8,Foster,Dive 16,WFGB,Dive16 006 11 09 49.jpg,27.887903,-93.841339,89.916,-87.4186554,1.28910828,0.11028939790535884,-89.35546112,Deep Coral,Deep Reef,Mixed Coral,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DFH8,Foster,Dive 16,WFGB,Dive16 007 11 10 01.jpg,27.887911,-93.841336,90.2208,-87.4186554,1.28910828,0.11028939790535884,-89.35546112,Deep Coral,Deep Reef,Mixed Coral,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DFH8,Foster,Dive 16,WFGB,Dive16 008 11 10 14.jpg,27.887896,-93.841335,90.2208,-87.4186554,1.28910828,0.11028939790535884,-89.35546112,Deep Coral,Deep Reef,Mixed Coral,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DFH8,Foster,Dive 16,WFGB,Dive16 009 11 15 24.jpg,27.887969,-93.8413,,-86.34557343,0.45816803,-0.338975218243494,-89.88925171,Coralline Algae,Reef,Sponge/Coral,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 16,WFGB,Dive16 010 11 15 37.jpg,27.887984,-93.841291,90.2208,-86.34557343,0.45816803,-0.338975218243494,-90.0,Coralline Algae,Reef,Sponge/Coral,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DFH8,Foster,Dive 16,WFGB,Dive16 011 11 17 47.jpg,27.887988,-93.841281,89.3064,-86.98071289,1.0933075,0.03874232733958129,-90.0,Deep Coral,Deep Reef,Sponge/Coral,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,B,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
DFH8,Foster,Dive 16,WFGB,Dive16 012 11 18 06.jpg,27.887999,-93.841288,,-86.98071289,1.0933075,0.03874232733958129,-90.0,Deep Coral,Deep Reef,Sponge/Coral,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,B,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 17,WFGB,Dive17 001 12 15 38.jpg,27.888159,-93.841907,89.3064,-88.98106384,0.83868408,-0.07640160073331272,-82.59511566,Deep Coral,Deep Reef,Sponge/Coral,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0
DFH8,Foster,Dive 17,WFGB,Dive17 002 12 16 13.jpg,27.888168,-93.841914,89.3064,-89.15703583,1.00609589,0.002639374868277212,-82.59511566,Deep Coral,Deep Reef,Antipatharian,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DFH8,Foster,Dive 17,WFGB,Dive17 003 12 16 42.jpg,27.888164,-93.841897,89.3064,-89.15703583,1.00609589,0.002639374868277212,-84.4524765,Deep Coral,Deep Reef,Antipatharian,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DFH8,Foster,Dive 18,WFGB,Dive18 001 12 42 09.jpg,27.888005,-93.841778,92.0496,-85.97807312,1.13047028,0.05325914925398719,-79.49035645,Coralline Algae,Reef,Antipatharian,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 18,WFGB,Dive18 002 12 42 25.jpg,27.888011,-93.841787,92.0496,-86.40570068,0.9345932,-0.02937738318033432,-79.49035645,Coralline Algae,Reef,Sponge/Coral,Patch Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
DFH8,Foster,Dive 18,WFGB,Dive18 003 12 42 37.jpg,27.887994,-93.841799,,-86.40570068,0.9345932,-0.02937738318033432,-84.88234711,Coralline Algae,Reef,Sponge,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 18,WFGB,Dive18 004 12 44 37.jpg,27.887974,-93.841813,92.0496,-86.00588226,0.67375183,-0.17150004220175766,-92.90003967,Coralline Algae,Reef,Sponge,Honeycomb Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
DFH8,Foster,Dive 18,WFGB,Dive18 005 12 44 46.jpg,27.887972,-93.841811,92.0496,-86.00588226,0.67375183,-0.17150004220175766,-92.90003967,Coralline Algae,Reef,Sponge/Coral,Honeycomb Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
DFH8,Foster,Dive 18,WFGB,Dive18 006 12 47 36.jpg,27.887959,-93.841805,88.6968,-86.00588226,0.67375183,-0.17150004220175766,-92.90003967,Coralline Algae,Reef,Sponge/Coral,Honeycomb Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 18,WFGB,Dive18 007 12 49 27.jpg,27.887948,-93.841825,88.6968,-86.00588226,0.67375183,-0.17150004220175766,-87.55000305,Coralline Algae,Reef,Sponge/Coral,Honeycomb Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
DFH8,Foster,Dive 18,WFGB,Dive18 008 12 49 51.jpg,27.887953,-93.841797,,-86.00588226,0.67375183,-0.17150004220175766,-92.77058411,Coralline Algae,Reef,Sponge/Coral,Honeycomb Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 18,WFGB,Dive18 009 12 50 16.jpg,27.887947,-93.841789,,-86.00588226,0.67375183,-0.17150004220175766,-92.77058411,Coralline Algae,Reef,Sponge/Coral,Honeycomb Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 18,WFGB,Dive18 010 12 50 44.jpg,27.887942,-93.841781,88.6968,-86.00588226,0.67375183,-0.17150004220175766,-92.77058411,Coralline Algae,Reef,Sponge/Coral,Honeycomb Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
DFH8,Foster,Dive 18,WFGB,Dive18 011 12 50 58.jpg,27.887952,-93.841773,,-85.47110748,0.87776184,-0.056623303688888106,-92.77058411,Coralline Algae,Reef,Sponge/Coral,Honeycomb Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 18,WFGB,Dive18 012 12 51 36.jpg,27.887959,-93.841806,88.6968,-86.00588226,0.67375183,-0.17150004220175766,-92.90003967,Coralline Algae,Reef,Sponge/Coral,Honeycomb Reef,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DFH8,Foster,Dive 19,EFGB,Dive19 001 15 31 48.jpg,27.953577,-93.600184,59.7408,-60.31642151,0.49415588,-0.3061360325638475,-93.85547638,Coralline Algae,Reef,Leafy Algae/Sponge/Coral,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 19,EFGB,Dive19 002 15 32 27.jpg,27.953583,-93.600187,59.7408,-60.05910873,0.48371506,-0.3154103910628974,-93.85547638,Coralline Algae,Reef,Leafy Algae/Sponge/Coral,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 19,EFGB,Dive19 003 15 32 38.jpg,27.953581,-93.600195,59.7408,-60.05910873,0.48371506,-0.3154103910628974,-92.66120148,Coralline Algae,Reef,Antipatharian,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFH8,Foster,Dive 19,EFGB,Dive19 004 15 33 14.jpg,27.953591,-93.600212,59.7408,-60.05910873,0.48371506,-0.3154103910628974,-92.66120148,Coralline Algae,Reef,Antipatharian,Hard Bottom,,Hard Bottom,Region 13,Marine,Neritic System,Bank,Bottom,Upper Slope,Hardbottom,,,,A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
