EventID,Locality,Station,SampleID,LatitudeInDD,LongitudeInDD,DepthInMeters,Temperature,Salinity,Oxygen,Observer,ObservationDate,ObservationTime,Photo area (m),ImageFilePath,ScientificName,AphiaID,VernacularName,IdentificationComment,IndividualCount,Density,PercentCover,Size,Condition,AssociatedTaxa,Habitat,Substrate
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 073 11 09 18.JPG,27.92158435,-92.40541503,,,,,Ryan Hannum,,,0.7081,,Elatopathes abietina,,,Cnidaria,3,4.236689733088547,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 073 11 09 18.JPG,27.92158435,-92.40541503,,,,,Ryan Hannum,,,0.7081,,Nicella sp. ,,,Cnidaria,6,8.473379466177095,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 078 11 11 57.JPG,27.92173997,-92.40502228,,,,,Ryan Hannum,,,1.08,,Elatopathes abietina,,,Cnidaria,3,2.7777777777777777,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 078 11 11 57.JPG,27.92173997,-92.40502228,,,,,Ryan Hannum,,,1.08,,Callogorgia gracilis,,,Cnidaria,1,0.9259259259259258,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 078 11 11 57.JPG,27.92173997,-92.40502228,,,,,Ryan Hannum,,,1.08,,Ellisella sp.,,,Cnidaria,2,1.8518518518518516,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 080 11 12 48.JPG,27.92190832,-92.40502508,,,,,Ryan Hannum,,,0.5146,,Elatopathes abietina,,,Cnidaria,11,21.37582588418189,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 080 11 12 48.JPG,27.92190832,-92.40502508,,,,,Ryan Hannum,,,0.5146,,Ellisella sp.,,,Cnidaria,5,9.716284492809951,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 080 11 12 48.JPG,27.92190832,-92.40502508,,,,,Ryan Hannum,,,0.5146,,Nicella sp. ,,,Cnidaria,13,25.26233968130587,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 080 11 12 48.JPG,27.92190832,-92.40502508,,,,,Ryan Hannum,,,0.5146,,Callogorgia gracilis,,,Cnidaria,1,1.943256899,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 082 11 13 48.JPG,27.9219398,-92.40503407,,,,,Ryan Hannum,,,0.9491999999999998,,Ellisella sp.,,,Cnidaria,6,6.321112515802782,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 082 11 13 48.JPG,27.9219398,-92.40503407,,,,,Ryan Hannum,,,0.9491999999999998,,Elatopathes abietina,,,Cnidaria,6,6.321112515802782,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 082 11 13 48.JPG,27.9219398,-92.40503407,,,,,Ryan Hannum,,,0.9491999999999998,,Nicella sp. ,,,Cnidaria,13,13.695743784239362,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 082 11 13 48.JPG,27.9219398,-92.40503407,,,,,Ryan Hannum,,,0.9491999999999998,,Aphanipathes pedata,,,Cnidaria,1,1.053518752633797,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 082 11 13 48.JPG,27.9219398,-92.40503407,,,,,Ryan Hannum,,,0.9491999999999998,,Placogorgia mirabilis,,,Cnidaria,1,1.053518752633797,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 083 11 14 19.JPG,27.9219551,-92.4050585,,,,,Ryan Hannum,,,2.7984999999999998,,Callogorgia gracilis,,,Cnidaria,3,1.0720028586742898,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 083 11 14 19.JPG,27.9219551,-92.4050585,,,,,Ryan Hannum,,,2.7984999999999998,,Ellisella sp.,,,Cnidaria,8,2.8586742897981066,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 083 11 14 19.JPG,27.9219551,-92.4050585,,,,,Ryan Hannum,,,2.7984999999999998,,Muriceides sp.,,,Cnidaria,10,3.573342862247633,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 083 11 14 19.JPG,27.9219551,-92.4050585,,,,,Ryan Hannum,,,2.7984999999999998,,Elatopathes abietina,,,Cnidaria,9,3.216008576,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 083 11 14 19.JPG,27.9219551,-92.4050585,,,,,Ryan Hannum,,,2.7984999999999998,,Nicella sp. ,,,Cnidaria,14,5.002680007146686,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 083 11 14 19.JPG,27.9219551,-92.4050585,,,,,Ryan Hannum,,,2.7984999999999998,,Corallistes typus,,,Porifera,1,0.3573342862247633,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 086 11 16 07.JPG,27.92211103,-92.40511688,,,,,Ryan Hannum,,,0.5355,,Ellisella sp.,,,Cnidaria,2,3.734827264239029,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 086 11 16 07.JPG,27.92211103,-92.40511688,,,,,Ryan Hannum,,,0.5355,,Nicella sp. ,,,Cnidaria,8,14.939309056956116,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 086 11 16 07.JPG,27.92211103,-92.40511688,,,,,Ryan Hannum,,,0.5355,,Elatopathes abietina,,,Cnidaria,1,1.8674136321195145,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 091 11 18 35.JPG,27.92236135,-92.40496265,,,,,Ryan Hannum,,,1.0384,,Nicella sp. ,,,Cnidaria,10,9.630200308,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 091 11 18 35.JPG,27.92236135,-92.40496265,,,,,Ryan Hannum,,,1.0384,,Elatopathes abietina,,,Cnidaria,5,4.815100154083205,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 092 11 19 02.JPG,27.922389,-92.40494053,,,,,Ryan Hannum,,,0.6745,,Callogorgia gracilis,,,Cnidaria,3,4.447739065974797,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 092 11 19 02.JPG,27.922389,-92.40494053,,,,,Ryan Hannum,,,0.6745,,Elatopathes abietina,,,Cnidaria,3,4.447739065974797,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 092 11 19 02.JPG,27.922389,-92.40494053,,,,,Ryan Hannum,,,0.6745,,Tanacetipathes sp.,,,Cnidaria,1,1.4825796886582654,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 092 11 19 02.JPG,27.922389,-92.40494053,,,,,Ryan Hannum,,,0.6745,,Nicella sp. ,,,Cnidaria,6,8.895478131949593,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 092 11 19 02.JPG,27.922389,-92.40494053,,,,,Ryan Hannum,,,0.6745,,Ellisella sp.,,,Cnidaria,1,1.4825796886582654,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 094 11 20 07.JPG,27.9223168,-92.40491693,,,,,Ryan Hannum,,,0.651,,Callogorgia gracilis,,,Cnidaria,3,4.608294930875576,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 094 11 20 07.JPG,27.9223168,-92.40491693,,,,,Ryan Hannum,,,0.651,,Elatopathes abietina,,,Cnidaria,13,19.96927803379416,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 094 11 20 07.JPG,27.9223168,-92.40491693,,,,,Ryan Hannum,,,0.651,,Nicella sp. ,,,Cnidaria,7,10.75268817204301,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 094 11 20 07.JPG,27.9223168,-92.40491693,,,,,Ryan Hannum,,,0.651,,Bebryce sp.,,,Cnidaria,3,4.608294930875576,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 094 11 20 07.JPG,27.9223168,-92.40491693,,,,,Ryan Hannum,,,0.651,,Oxysmilia rotundifolia,,,Cnidaria,1,1.5360983102918586,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 094 11 20 07.JPG,27.9223168,-92.40491693,,,,,Ryan Hannum,,,0.651,,Arthropoda,,C02,Arthropoda,1,1.5360983102918586,,,,,Deep Coral,Rubble
PSBF7 Dive 2220,Sidner Bank,No,Dive2220 094 11 20 07.JPG,27.9223168,-92.40491693,,,,,Ryan Hannum,,,0.651,,Muriceides sp.,,,Cnidaria,1,1.5360983102918586,,,,,Deep Coral,Rubble
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 001 10 39 33.JPG,28.32894115,-92.45313252,,,,,Ryan Hannum,,,0.10360000000000001,,,,,,0,0,,,,,Soft Bottom,Silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 002 10 39 56.JPG,28.32896252,-92.45314335,,,,,Ryan Hannum,,,0.2214,,Leptogorgia sp.,,,Cnidaria,1,4.5167118337850045,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 002 10 39 56.JPG,28.32896252,-92.45314335,,,,,Ryan Hannum,,,0.2214,,Elatopathes abietina,,,Cnidaria,1,4.5167118337850045,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 003 10 40 26.JPG,28.32897863,-92.45313858,,,,,Ryan Hannum,,,0.2806,,Callogorgia sp.,,,Cnidaria,1,3.563791874554526,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 003 10 40 26.JPG,28.32897863,-92.45313858,,,,,Ryan Hannum,,,0.2806,,Leptogorgia sp.,,,Cnidaria,3,10.691375623663577,,,,,Soft Bottom,Silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 007 10 42 25.JPG,28.32908753,-92.45307437,,,,,Ryan Hannum,,,0.1938,,,,,,0,0,,,,,Soft Bottom,Silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 009 10 43 28.JPG,28.32912753,-92.45303742,,,,,Ryan Hannum,,,0.2961,,,,,,0,0,,,,,Soft Bottom,Silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 011 10 44 26.JPG,28.32919597,-92.4530163,,,,,Ryan Hannum,,,0.21200000000000002,,,,,,0,0,,,,,Soft Bottom,Silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 013 10 45 26.JPG,28.3292138,-92.45294283,,,,,Ryan Hannum,,,0.48,,Acanthopathes thyoides,,,Cnidaria,1,2.0833333333333335,,,,,Soft Bottom,Silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 013 10 45 26.JPG,28.3292138,-92.45294283,,,,,Ryan Hannum,,,0.48,,Stichopathes sp. ,,,Cnidaria,1,2.0833333333333335,,,,,Soft Bottom,Silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 020 10 48 57.JPG,28.32929207,-92.45282025,,,,,Ryan Hannum,,,0.27,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 022 10 50 05.JPG,28.32932848,-92.45278257,,,,,Ryan Hannum,,,0.34680000000000005,,Diodogorgia nodulifera,,,Cnidaria,1,2.8835063437139556,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 023 10 50 31.JPG,28.32933268,-92.45275318,,,,,Ryan Hannum,,,0.3588,,Acanthopathes thyoides,,,Cnidaria,1,2.7870680044593086,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 023 10 50 31.JPG,28.32933268,-92.45275318,,,,,Ryan Hannum,,,0.3588,,Ellisella sp.,,,Cnidaria,1,2.7870680044593086,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 024 10 50 59.JPG,28.3293627,-92.45276705,,,,,Ryan Hannum,,,0.0744,,Ellisella sp.,,,Cnidaria,2,26.881720430107528,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 024 10 50 59.JPG,28.3293627,-92.45276705,,,,,Ryan Hannum,,,0.0744,,Hypnogorgia gracilis,,,Cnidaria,1,13.440860215053764,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 024 10 50 59.JPG,28.3293627,-92.45276705,,,,,Ryan Hannum,,,0.0744,,Muricea pendula,,,Cnidaria,1,13.440860215053764,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 025 10 51 29.JPG,28.32938005,-92.45275372,,,,,Ryan Hannum,,,0.1938,,Acanthopathes thyoides,,,Cnidaria,1,5.159958720330238,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 025 10 51 29.JPG,28.32938005,-92.45275372,,,,,Ryan Hannum,,,0.1938,,Ellisella sp.,,,Cnidaria,1,5.159958720330238,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 025 10 51 29.JPG,28.32938005,-92.45275372,,,,,Ryan Hannum,,,0.1938,,Nicella sp. ,,,Cnidaria,3,15.479876160990711,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 028 10 53 01.JPG,28.32941243,-92.45271793,,,,,Ryan Hannum,,,0.1271,,Antipathes furcata,,,Cnidaria,1,7.867820613690008,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 032 10 55 02.JPG,28.32949305,-92.45273217,,,,,Ryan Hannum,,,0.1452,,Hypnogorgia sp.,,,Cnidaria,4,27.548209366391184,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 036 10 57 03.JPG,28.3295493,-92.45266127,,,,,Ryan Hannum,,,0.3834,,Acanthopathes thyoides,,,Cnidaria,1,2.608242044861763,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 036 10 57 03.JPG,28.3295493,-92.45266127,,,,,Ryan Hannum,,,0.3834,,Swiftia sp.,,,Cnidaria,1,2.608242044861763,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 036 10 57 03.JPG,28.3295493,-92.45266127,,,,,Ryan Hannum,,,0.3834,,Ellisella sp.,,,Cnidaria,1,2.608242044861763,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 037 10 57 31.JPG,28.32957422,-92.4526351,,,,,Ryan Hannum,,,0.4015,,Ellisella sp.,,,Cnidaria,1,2.490660025,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 042 11 00 05.JPG,28.32966407,-92.4525296,,,,,Ryan Hannum,,,0.5874,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 045 11 01 31.JPG,28.32969,-92.4526039,,,,,Ryan Hannum,,,0.5084,,Acanthopathes thyoides,,,Cnidaria,2,3.933910306845004,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 045 11 01 31.JPG,28.32969,-92.4526039,,,,,Ryan Hannum,,,0.5084,,Muricea sp.,,,Cnidaria,1,1.966955153422502,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 046 11 02 05.JPG,28.32967967,-92.45256608,,,,,Ryan Hannum,,,0.2028,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 056 11 07 05.JPG,28.3298714,-92.45248502,,,,,Ryan Hannum,,,0.27,,Placogorgia sp.,,,Cnidaria,1,3.7037037037037033,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 057 11 07 32.JPG,28.32991715,-92.45241638,,,,,Ryan Hannum,,,0.364,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 058 11 08 01.JPG,28.32988998,-92.45238997,,,,,Ryan Hannum,,,0.364,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 060 11 09 02.JPG,28.32991665,-92.45236635,,,,,Ryan Hannum,,,0.3234,,Acanthopathes thyoides,,,Cnidaria,2,6.184291898577612,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 062 11 10 03.JPG,28.32995238,-92.45228547,,,,,Ryan Hannum,,,0.24939999999999998,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 066 11 18 28.JPG,28.3299297,-92.45222075,,,,,Ryan Hannum,,,0.15300000000000002,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 069 11 19 58.JPG,28.32992447,-92.45214952,,,,,Ryan Hannum,,,0.3763,,Ellisella sp.,,,Cnidaria,1,2.6574541589157588,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 069 11 19 58.JPG,28.32992447,-92.45214952,,,,,Ryan Hannum,,,0.3763,,Leptogorgia sp.,,,Cnidaria,2,5.3149083178315175,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 071 11 20 54.JPG,28.32991912,-92.45223303,,,,,Ryan Hannum,,,0.3588,,Leptogorgia sp.,,,Cnidaria,1,2.7870680044593086,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 072 11 21 24.JPG,28.32996402,-92.45217782,,,,,Ryan Hannum,,,0.24509999999999998,,Ellisella sp.,,,Cnidaria,1,4.079967360261118,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 072 11 21 24.JPG,28.32996402,-92.45217782,,,,,Ryan Hannum,,,0.24509999999999998,,Antipathes sp.,,,Cnidaria,1,4.079967360261118,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 072 11 21 24.JPG,28.32996402,-92.45217782,,,,,Ryan Hannum,,,0.24509999999999998,,Plumapathes pennacea,,,Cnidaria,2,8.159934720522235,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 074 11 22 27.JPG,28.33000017,-92.45218853,,,,,Ryan Hannum,,,0.6745,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 075 11 22 58.JPG,28.330106,-92.45219547,,,,,Ryan Hannum,,,0.24509999999999998,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 076 11 23 30.JPG,28.33009043,-92.45220175,,,,,Ryan Hannum,,,0.335,,Acanthopathes thyoides,,,Cnidaria,1,2.9850746268656714,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 076 11 23 30.JPG,28.33009043,-92.45220175,,,,,Ryan Hannum,,,0.335,,Nicella sp. ,,,Cnidaria,1,2.9850746268656714,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 077 11 23 57.JPG,28.33011523,-92.45220355,,,,,Ryan Hannum,,,0.3072,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 080 11 25 27.JPG,28.33014937,-92.452099,,,,,Ryan Hannum,,,0.12,,Acanthopathes thyoides,,,Cnidaria,1,8.333333333333334,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 082 11 26 28.JPG,28.33016172,-92.45200823,,,,,Ryan Hannum,,,0.1271,,Madrepora carolina,,,Cnidaria,1,7.867820613690008,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 082 11 26 28.JPG,28.33016172,-92.45200823,,,,,Ryan Hannum,,,0.1271,,Oxysmilia rotundifolia,,,Cnidaria,1,7.867820613690008,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 082 11 26 28.JPG,28.33016172,-92.45200823,,,,,Ryan Hannum,,,0.1271,,Hydroida,,H16,Cnidaria,2,15.735641227380016,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 085 11 31 26.JPG,28.33030683,-92.45194363,,,,,Ryan Hannum,,,0.15300000000000002,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 087 11 32 21.JPG,28.33030177,-92.45186288,,,,,Ryan Hannum,,,0.3072,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 089 11 33 21.JPG,28.33025858,-92.45172448,,,,,Ryan Hannum,,,0.161,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 090 11 33 50.JPG,28.3302773,-92.45170948,,,,,Ryan Hannum,,,0.12,,Antipathes sp.,,,Cnidaria,1,8.333333333333334,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 092 11 34 52.JPG,28.3303176,-92.4516203,,,,,Ryan Hannum,,,0.33,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 095 11 36 24.JPG,28.33045268,-92.4515471,,,,,Ryan Hannum,,,0.3763,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 096 11 37 00.JPG,28.33049232,-92.45160133,,,,,Ryan Hannum,,,0.0884,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 097 11 37 23.JPG,28.3305456,-92.4515401,,,,,Ryan Hannum,,,0.27,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 105 11 41 20.JPG,28.33072367,-92.45166227,,,,,Ryan Hannum,,,0.371,,Ellisella sp.,,,Cnidaria,1,2.6954177897574123,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 107 11 56 44.JPG,28.33310475,-92.44926882,,,,,Ryan Hannum,,,0.3588,,Acanthopathes thyoides,,,Cnidaria,1,2.7870680044593086,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 107 11 56 44.JPG,28.33310475,-92.44926882,,,,,Ryan Hannum,,,0.3588,,Antipathes furcata,,,Cnidaria,1,2.7870680044593086,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 124 12 06 14.JPG,28.33341408,-92.44922623,,,,,Ryan Hannum,,,0.34680000000000005,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 125 12 07 04.JPG,28.33342575,-92.44922085,,,,,Ryan Hannum,,,0.5742,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 127 12 08 00.JPG,28.33345952,-92.44916418,,,,,Ryan Hannum,,,0.16449999999999998,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 132 12 10 32.JPG,28.33348265,-92.44906665,,,,,Ryan Hannum,,,0.364,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 137 12 13 02.JPG,28.33359072,-92.44896675,,,,,Ryan Hannum,,,0.2914,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 138 12 13 29.JPG,28.33358617,-92.44893082,,,,,Ryan Hannum,,,0.13019999999999998,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 139 12 13 59.JPG,28.33363038,-92.44888057,,,,,Ryan Hannum,,,0.1564,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 140 12 14 31.JPG,28.33359293,-92.44883567,,,,,Ryan Hannum,,,0.161,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 141 12 15 01.JPG,28.33353217,-92.44872667,,,,,Ryan Hannum,,,0.34680000000000005,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 142 12 15 28.JPG,28.33351357,-92.4487664,,,,,Ryan Hannum,,,0.1376,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 143 12 15 31.JPG,28.33351175,-92.44876983,,,,,Ryan Hannum,,,0.2552,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 145 12 16 30.JPG,28.33345755,-92.4486724,,,,,Ryan Hannum,,,0.14850000000000002,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2195,Sonnier Bank,yes,Dive2195 146 12 16 59.JPG,28.3335371,-92.44871183,,,,,Ryan Hannum,,,0.3942,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2196,Sonnier Bank,yes,Dive2196 001 13 08 06.JPG,28.33472658,-92.44857203,,,,,Ryan Hannum,,,0.11309999999999999,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2196,Sonnier Bank,yes,Dive2196 002 13 08 33.JPG,28.33472495,-92.44852125,,,,,Ryan Hannum,,,0.2914,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2196,Sonnier Bank,yes,Dive2196 003 13 09 00.JPG,28.33477965,-92.44849622,,,,,Ryan Hannum,,,0.12,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2196,Sonnier Bank,yes,Dive2196 007 13 11 04.JPG,28.33485913,-92.4483369,,,,,Ryan Hannum,,,0.21200000000000002,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2196,Sonnier Bank,yes,Dive2196 011 13 13 04.JPG,28.33488485,-92.44822305,,,,,Ryan Hannum,,,0.4466,,Antipathes sp.,,,Cnidaria,1,2.239140170174653,,,,,Soft Bottom,silt
PSBF5  Dive2196,Sonnier Bank,yes,Dive2196 015 13 15 04.JPG,28.33499765,-92.44821188,,,,,Ryan Hannum,,,0.364,,Antipathes sp.,,,Cnidaria,1,2.7472527472527473,,,,,Soft Bottom,silt
PSBF5  Dive2196,Sonnier Bank,yes,Dive2196 016 13 15 31.JPG,28.33502725,-92.4482017,,,,,Ryan Hannum,,,0.5146,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2196,Sonnier Bank,yes,Dive2196 017 13 16 02.JPG,28.33505352,-92.44820723,,,,,Ryan Hannum,,,0.41440000000000005,,,,,,0,0,,,,,Soft Bottom,silt
PSBF5  Dive2196,Sonnier Bank,yes,Dive2196 019 13 17 02.JPG,28.33515882,-92.44819175,,,,,Ryan Hannum,,,0.33,,,,,,0,0,,,,,Soft Bottom,silt
